datetime,count
2011-04-23 06:00:00,12.0
2011-04-23 07:00:00,67.2
2011-04-23 08:00:00,45.1
2011-04-23 09:00:00,65.9
2011-04-23 10:00:00,102.2
2011-04-23 11:00:00,83.9
2011-04-23 12:00:00,167.8
2011-04-23 13:00:00,176.6
2011-04-23 14:00:00,229.9
2011-04-23 15:00:00,249.7
2011-04-23 16:00:00,247.8
2011-04-23 17:00:00,278.8
2011-04-23 18:00:00,182.2
2011-04-23 19:00:00,174.8
2011-04-23 20:00:00,130.2
2011-04-23 21:00:00,136.6
2011-04-23 22:00:00,112.9
2011-04-23 23:00:00,88.6
2011-04-24 00:00:00,38.2
2011-04-24 01:00:00,27.2
2011-04-24 02:00:00,32.5
2011-04-24 03:00:00,29.8
2011-04-24 04:00:00,8.9
2011-04-24 05:00:00,10.0
2011-04-24 06:00:00,26.1
2011-04-24 07:00:00,79.6
2011-04-24 08:00:00,157.8
2011-04-24 09:00:00,166.1
2011-04-24 10:00:00,242.3
2011-04-24 11:00:00,305.7
2011-04-24 12:00:00,293.8
2011-04-24 13:00:00,292.0
2011-04-24 14:00:00,281.4
2011-04-24 15:00:00,299.1
2011-04-24 16:00:00,306.3
2011-04-24 17:00:00,296.2
2011-04-24 18:00:00,310.6
2011-04-24 19:00:00,166.5
2011-04-24 20:00:00,107.8
2011-04-24 21:00:00,99.9
2011-04-24 22:00:00,80.6
2011-04-24 23:00:00,61.5
2011-04-25 00:00:00,24.7
2011-04-25 01:00:00,8.1
2011-04-25 02:00:00,10.9
2011-04-25 03:00:00,4.2
2011-04-25 04:00:00,4.6
2011-04-25 05:00:00,14.7
2011-04-25 06:00:00,49.1
2011-04-25 07:00:00,197.7
2011-04-25 08:00:00,346.3
2011-04-25 09:00:00,135.9
2011-04-25 10:00:00,118.8
2011-04-25 11:00:00,118.5
2011-04-25 12:00:00,135.9
2011-04-25 13:00:00,149.9
2011-04-25 14:00:00,157.7
2011-04-25 15:00:00,157.4
2011-04-25 16:00:00,211.3
2011-04-25 17:00:00,396.6
2011-04-25 18:00:00,399.5
2011-04-25 19:00:00,285.6
2011-04-25 20:00:00,191.2
2011-04-25 21:00:00,150.8
2011-04-25 22:00:00,110.4
2011-04-25 23:00:00,73.7
2011-04-26 00:00:00,30.1
2011-04-26 01:00:00,12.8
2011-04-26 02:00:00,8.0
2011-04-26 03:00:00,5.0
2011-04-26 04:00:00,5.0
2011-04-26 05:00:00,14.1
2011-04-26 06:00:00,48.1
2011-04-26 07:00:00,203.4
2011-04-26 08:00:00,343.9
2011-04-26 09:00:00,127.8
2011-04-26 10:00:00,138.6
2011-04-26 11:00:00,140.9
2011-04-26 12:00:00,171.5
2011-04-26 13:00:00,171.5
2011-04-26 14:00:00,162.0
2011-04-26 15:00:00,157.6
2011-04-26 16:00:00,211.3
2011-04-26 17:00:00,400.2
2011-04-26 18:00:00,401.9
2011-04-26 19:00:00,256.9
2011-04-26 20:00:00,178.8
2011-04-26 21:00:00,154.6
2011-04-26 22:00:00,120.0
2011-04-26 23:00:00,81.7
2011-04-27 00:00:00,25.8
2011-04-27 01:00:00,14.7
2011-04-27 02:00:00,9.2
2011-04-27 03:00:00,6.0
2011-04-27 04:00:00,4.9
2011-04-27 05:00:00,14.5
2011-04-27 06:00:00,48.1
2011-04-27 07:00:00,206.2
2011-04-27 08:00:00,334.1
2011-04-27 09:00:00,128.5
2011-04-27 10:00:00,105.9
2011-04-27 11:00:00,114.1
2011-04-27 12:00:00,137.4
2011-04-27 13:00:00,130.1
2011-04-27 14:00:00,146.0
2011-04-27 15:00:00,149.7
2011-04-27 16:00:00,201.5
2011-04-27 17:00:00,352.0
2011-04-27 18:00:00,347.5
2011-04-27 19:00:00,221.5
2011-04-27 20:00:00,156.0
2011-04-27 21:00:00,127.9
2011-04-27 22:00:00,102.0
2011-04-27 23:00:00,87.8
2011-04-28 00:00:00,28.6
2011-04-28 01:00:00,13.5
2011-04-28 02:00:00,7.5
2011-04-28 03:00:00,6.3
2011-04-28 04:00:00,6.1
2011-04-28 05:00:00,13.6
2011-04-28 06:00:00,57.8
2011-04-28 07:00:00,208.4
2011-04-28 08:00:00,315.5
2011-04-28 09:00:00,128.0
2011-04-28 10:00:00,113.5
2011-04-28 11:00:00,110.9
2011-04-28 12:00:00,125.5
2011-04-28 13:00:00,120.2
2011-04-28 14:00:00,115.9
2011-04-28 15:00:00,151.1
2011-04-28 16:00:00,145.1
2011-04-28 17:00:00,405.4
2011-04-28 18:00:00,404.7
2011-04-28 19:00:00,257.2
2011-04-28 20:00:00,174.1
2011-04-28 21:00:00,145.8
2011-04-28 22:00:00,106.6
2011-04-28 23:00:00,83.1
2011-04-29 00:00:00,30.2
2011-04-29 01:00:00,16.9
2011-04-29 02:00:00,13.3
2011-04-29 03:00:00,5.4
2011-04-29 04:00:00,6.0
2011-04-29 05:00:00,13.7
2011-04-29 06:00:00,47.0
2011-04-29 07:00:00,195.7
2011-04-29 08:00:00,360.1
2011-04-29 09:00:00,144.4
2011-04-29 10:00:00,146.1
2011-04-29 11:00:00,146.1
2011-04-29 12:00:00,165.5
2011-04-29 13:00:00,166.1
2011-04-29 14:00:00,163.0
2011-04-29 15:00:00,155.5
2011-04-29 16:00:00,167.8
2011-04-29 17:00:00,360.7
2011-04-29 18:00:00,369.3
2011-04-29 19:00:00,226.9
2011-04-29 20:00:00,148.2
2011-04-29 21:00:00,134.7
2011-04-29 22:00:00,85.0
2011-04-29 23:00:00,45.6
2011-04-30 00:00:00,35.1
2011-04-30 01:00:00,28.1
2011-04-30 02:00:00,29.1
2011-04-30 03:00:00,27.9
2011-04-30 04:00:00,4.4
2011-04-30 05:00:00,5.1
2011-04-30 06:00:00,14.0
2011-04-30 07:00:00,37.6
2011-04-30 08:00:00,50.4
2011-04-30 09:00:00,150.4
2011-04-30 10:00:00,297.4
2011-04-30 11:00:00,311.8
2011-04-30 12:00:00,310.6
2011-04-30 13:00:00,348.0
2011-04-30 14:00:00,337.9
2011-04-30 15:00:00,361.1
2011-04-30 16:00:00,356.5
2011-04-30 17:00:00,323.2
2011-04-30 18:00:00,299.2
2011-04-30 19:00:00,242.2
2011-04-30 20:00:00,137.9
2011-04-30 21:00:00,111.2
2011-04-30 22:00:00,82.5
2011-04-30 23:00:00,50.6
2011-05-20 00:00:00,35.6
2011-05-20 01:00:00,14.0
2011-05-20 02:00:00,12.5
2011-05-20 03:00:00,3.0
2011-05-20 04:00:00,3.6
2011-05-20 05:00:00,27.0
2011-05-20 06:00:00,103.6
2011-05-20 07:00:00,305.4
2011-05-20 08:00:00,429.4
2011-05-20 09:00:00,209.5
2011-05-20 10:00:00,134.2
2011-05-20 11:00:00,154.4
2011-05-20 12:00:00,202.9
2011-05-20 13:00:00,206.2
2011-05-20 14:00:00,197.1
2011-05-20 15:00:00,200.8
2011-05-20 16:00:00,306.6
2011-05-20 17:00:00,405.2
2011-05-20 18:00:00,488.6
2011-05-20 19:00:00,362.6
2011-05-20 20:00:00,236.0
2011-05-20 21:00:00,204.2
2011-05-20 22:00:00,118.1
2011-05-20 23:00:00,83.7
2011-05-21 00:00:00,102.3
2011-05-21 01:00:00,80.7
2011-05-21 02:00:00,63.5
2011-05-21 03:00:00,31.9
2011-05-21 04:00:00,8.1
2011-05-21 05:00:00,9.2
2011-05-21 06:00:00,21.4
2011-05-21 07:00:00,49.7
2011-05-21 08:00:00,109.2
2011-05-21 09:00:00,173.4
2011-05-21 10:00:00,271.0
2011-05-21 11:00:00,363.3
2011-05-21 12:00:00,358.3
2011-05-21 13:00:00,373.9
2011-05-21 14:00:00,383.8
2011-05-21 15:00:00,400.4
2011-05-21 16:00:00,405.0
2011-05-21 17:00:00,364.3
2011-05-21 18:00:00,346.2
2011-05-21 19:00:00,349.8
2011-05-21 20:00:00,217.9
2011-05-21 21:00:00,176.4
2011-05-21 22:00:00,126.6
2011-05-21 23:00:00,96.5
2011-05-22 00:00:00,104.2
2011-05-22 01:00:00,72.6
2011-05-22 02:00:00,61.4
2011-05-22 03:00:00,28.9
2011-05-22 04:00:00,10.7
2011-05-22 05:00:00,11.1
2011-05-22 06:00:00,21.3
2011-05-22 07:00:00,48.8
2011-05-22 08:00:00,100.5
2011-05-22 09:00:00,171.2
2011-05-22 10:00:00,257.1
2011-05-22 11:00:00,367.7
2011-05-22 12:00:00,398.9
2011-05-22 13:00:00,391.4
2011-05-22 14:00:00,337.8
2011-05-22 15:00:00,407.7
2011-05-22 16:00:00,385.9
2011-05-22 17:00:00,325.9
2011-05-22 18:00:00,324.7
2011-05-22 19:00:00,318.4
2011-05-22 20:00:00,214.8
2011-05-22 21:00:00,175.7
2011-05-22 22:00:00,124.3
2011-05-22 23:00:00,86.6
2011-05-23 00:00:00,25.1
2011-05-23 01:00:00,19.3
2011-05-23 02:00:00,9.6
2011-05-23 03:00:00,5.9
2011-05-23 04:00:00,4.8
2011-05-23 05:00:00,24.0
2011-05-23 06:00:00,89.3
2011-05-23 07:00:00,268.8
2011-05-23 08:00:00,438.6
2011-05-23 09:00:00,198.9
2011-05-23 10:00:00,131.1
2011-05-23 11:00:00,156.3
2011-05-23 12:00:00,189.2
2011-05-23 13:00:00,202.5
2011-05-23 14:00:00,170.2
2011-05-23 15:00:00,168.9
2011-05-23 16:00:00,288.9
2011-05-23 17:00:00,430.2
2011-05-23 18:00:00,418.5
2011-05-23 19:00:00,368.8
2011-05-23 20:00:00,260.5
2011-05-23 21:00:00,124.4
2011-05-23 22:00:00,133.0
2011-05-23 23:00:00,114.4
2011-05-24 00:00:00,22.0
2011-05-24 01:00:00,16.7
2011-05-24 02:00:00,10.4
2011-05-24 03:00:00,5.4
2011-05-24 04:00:00,5.3
2011-05-24 05:00:00,20.7
2011-05-24 06:00:00,115.8
2011-05-24 07:00:00,142.4
2011-05-24 08:00:00,302.8
2011-05-24 09:00:00,231.2
2011-05-24 10:00:00,132.8
2011-05-24 11:00:00,153.5
2011-05-24 12:00:00,202.1
2011-05-24 13:00:00,211.1
2011-05-24 14:00:00,212.8
2011-05-24 15:00:00,170.0
2011-05-24 16:00:00,286.7
2011-05-24 17:00:00,375.0
2011-05-24 18:00:00,497.9
2011-05-24 19:00:00,350.1
2011-05-24 20:00:00,287.3
2011-05-24 21:00:00,205.4
2011-05-24 22:00:00,67.9
2011-05-24 23:00:00,110.8
2011-05-25 00:00:00,28.8
2011-05-25 01:00:00,19.6
2011-05-25 02:00:00,9.7
2011-05-25 03:00:00,4.4
2011-05-25 04:00:00,4.5
2011-05-25 05:00:00,23.3
2011-05-25 06:00:00,113.6
2011-05-25 07:00:00,320.5
2011-05-25 08:00:00,402.5
2011-05-25 09:00:00,209.6
2011-05-25 10:00:00,145.3
2011-05-25 11:00:00,155.0
2011-05-25 12:00:00,208.7
2011-05-25 13:00:00,209.4
2011-05-25 14:00:00,207.2
2011-05-25 15:00:00,210.4
2011-05-25 16:00:00,324.9
2011-05-25 17:00:00,485.9
2011-05-25 18:00:00,460.9
2011-05-25 19:00:00,391.8
2011-05-25 20:00:00,276.8
2011-05-25 21:00:00,200.9
2011-05-25 22:00:00,118.0
2011-05-25 23:00:00,89.2
2011-05-26 00:00:00,96.4
2011-05-26 01:00:00,15.0
2011-05-26 02:00:00,12.4
2011-05-26 03:00:00,4.2
2011-05-26 04:00:00,5.2
2011-05-26 05:00:00,22.2
2011-05-26 06:00:00,89.0
2011-05-26 07:00:00,245.2
2011-05-26 08:00:00,410.3
2011-05-26 09:00:00,212.0
2011-05-26 10:00:00,132.0
2011-05-26 11:00:00,147.5
2011-05-26 12:00:00,201.5
2011-05-26 13:00:00,173.3
2011-05-26 14:00:00,176.9
2011-05-26 15:00:00,175.6
2011-05-26 16:00:00,269.0
2011-05-26 17:00:00,433.1
2011-05-26 18:00:00,396.1
2011-05-26 19:00:00,373.6
2011-05-26 20:00:00,273.6
2011-05-26 21:00:00,200.8
2011-05-26 22:00:00,144.3
2011-05-26 23:00:00,91.3
2011-05-27 00:00:00,42.9
2011-05-27 01:00:00,15.8
2011-05-27 02:00:00,11.4
2011-05-27 03:00:00,4.8
2011-05-27 04:00:00,4.7
2011-05-27 05:00:00,25.8
2011-05-27 06:00:00,107.3
2011-05-27 07:00:00,300.7
2011-05-27 08:00:00,413.3
2011-05-27 09:00:00,219.3
2011-05-27 10:00:00,124.3
2011-05-27 11:00:00,152.3
2011-05-27 12:00:00,201.4
2011-05-27 13:00:00,213.8
2011-05-27 14:00:00,206.6
2011-05-27 15:00:00,221.0
2011-05-27 16:00:00,284.7
2011-05-27 17:00:00,498.5
2011-05-27 18:00:00,407.4
2011-05-27 19:00:00,321.4
2011-05-27 20:00:00,264.5
2011-05-27 21:00:00,169.2
2011-05-27 22:00:00,128.4
2011-05-27 23:00:00,95.1
2011-05-28 00:00:00,105.8
2011-05-28 01:00:00,90.1
2011-05-28 02:00:00,58.7
2011-05-28 03:00:00,27.8
2011-05-28 04:00:00,9.9
2011-05-28 05:00:00,12.1
2011-05-28 06:00:00,20.8
2011-05-28 07:00:00,41.3
2011-05-28 08:00:00,101.9
2011-05-28 09:00:00,174.1
2011-05-28 10:00:00,266.2
2011-05-28 11:00:00,379.4
2011-05-28 12:00:00,387.2
2011-05-28 13:00:00,421.0
2011-05-28 14:00:00,399.7
2011-05-28 15:00:00,389.8
2011-05-28 16:00:00,372.3
2011-05-28 17:00:00,359.4
2011-05-28 18:00:00,313.6
2011-05-28 19:00:00,305.7
2011-05-28 20:00:00,257.6
2011-05-28 21:00:00,203.9
2011-05-28 22:00:00,158.2
2011-05-28 23:00:00,130.8
2011-05-29 00:00:00,113.1
2011-05-29 01:00:00,92.7
2011-05-29 02:00:00,62.4
2011-05-29 03:00:00,24.6
2011-05-29 04:00:00,9.1
2011-05-29 05:00:00,10.7
2011-05-29 06:00:00,16.9
2011-05-29 07:00:00,41.5
2011-05-29 08:00:00,84.6
2011-05-29 09:00:00,150.7
2011-05-29 10:00:00,207.3
2011-05-29 11:00:00,222.6
2011-05-29 12:00:00,328.4
2011-05-29 13:00:00,385.8
2011-05-29 14:00:00,380.9
2011-05-29 15:00:00,365.1
2011-05-29 16:00:00,362.4
2011-05-29 17:00:00,345.5
2011-05-29 18:00:00,222.0
2011-05-29 19:00:00,254.2
2011-05-29 20:00:00,222.3
2011-05-29 21:00:00,160.4
2011-05-29 22:00:00,122.8
2011-05-29 23:00:00,102.9
2011-05-30 00:00:00,102.4
2011-05-30 01:00:00,98.1
2011-05-30 02:00:00,41.5
2011-05-30 03:00:00,16.3
2011-05-30 04:00:00,11.7
2011-05-30 05:00:00,10.8
2011-05-30 06:00:00,51.1
2011-05-30 07:00:00,84.3
2011-05-30 08:00:00,99.7
2011-05-30 09:00:00,190.4
2011-05-30 10:00:00,279.3
2011-05-30 11:00:00,362.1
2011-05-30 12:00:00,387.8
2011-05-30 13:00:00,363.6
2011-05-30 14:00:00,354.1
2011-05-30 15:00:00,357.4
2011-05-30 16:00:00,365.1
2011-05-30 17:00:00,382.5
2011-05-30 18:00:00,372.2
2011-05-30 19:00:00,207.8
2011-05-30 20:00:00,306.7
2011-05-30 21:00:00,344.9
2011-05-30 22:00:00,296.2
2011-05-30 23:00:00,100.0
2011-05-31 00:00:00,32.8
2011-05-31 01:00:00,21.0
2011-05-31 02:00:00,10.1
2011-05-31 03:00:00,4.4
2011-05-31 04:00:00,4.2
2011-05-31 05:00:00,20.8
2011-05-31 06:00:00,111.3
2011-05-31 07:00:00,303.7
2011-05-31 08:00:00,450.0
2011-05-31 09:00:00,190.5
2011-05-31 10:00:00,120.2
2011-05-31 11:00:00,126.3
2011-05-31 12:00:00,158.8
2011-05-31 13:00:00,153.4
2011-05-31 14:00:00,149.3
2011-05-31 15:00:00,147.0
2011-05-31 16:00:00,233.5
2011-05-31 17:00:00,448.8
2011-05-31 18:00:00,487.3
2011-05-31 19:00:00,363.6
2011-05-31 20:00:00,257.6
2011-05-31 21:00:00,211.5
2011-05-31 22:00:00,137.8
2011-05-31 23:00:00,91.2
2011-06-20 00:00:00,42.4
2011-06-20 01:00:00,19.0
2011-06-20 02:00:00,13.3
2011-06-20 03:00:00,5.6
2011-06-20 04:00:00,4.0
2011-06-20 05:00:00,17.3
2011-06-20 06:00:00,101.0
2011-06-20 07:00:00,134.5
2011-06-20 08:00:00,304.0
2011-06-20 09:00:00,219.4
2011-06-20 10:00:00,118.9
2011-06-20 11:00:00,138.2
2011-06-20 12:00:00,184.2
2011-06-20 13:00:00,193.6
2011-06-20 14:00:00,197.9
2011-06-20 15:00:00,190.2
2011-06-20 16:00:00,281.3
2011-06-20 17:00:00,467.7
2011-06-20 18:00:00,506.0
2011-06-20 19:00:00,364.5
2011-06-20 20:00:00,270.6
2011-06-20 21:00:00,193.4
2011-06-20 22:00:00,152.5
2011-06-20 23:00:00,100.4
2011-06-21 00:00:00,40.4
2011-06-21 01:00:00,13.0
2011-06-21 02:00:00,9.0
2011-06-21 03:00:00,6.0
2011-06-21 04:00:00,6.7
2011-06-21 05:00:00,18.1
2011-06-21 06:00:00,109.9
2011-06-21 07:00:00,247.1
2011-06-21 08:00:00,439.4
2011-06-21 09:00:00,202.7
2011-06-21 10:00:00,123.0
2011-06-21 11:00:00,127.6
2011-06-21 12:00:00,178.7
2011-06-21 13:00:00,185.7
2011-06-21 14:00:00,210.3
2011-06-21 15:00:00,207.6
2011-06-21 16:00:00,286.2
2011-06-21 17:00:00,529.0
2011-06-21 18:00:00,464.4
2011-06-21 19:00:00,335.9
2011-06-21 20:00:00,218.7
2011-06-21 21:00:00,214.2
2011-06-21 22:00:00,133.0
2011-06-21 23:00:00,108.5
2011-06-22 00:00:00,39.8
2011-06-22 01:00:00,18.8
2011-06-22 02:00:00,9.3
2011-06-22 03:00:00,4.4
2011-06-22 04:00:00,6.0
2011-06-22 05:00:00,23.6
2011-06-22 06:00:00,103.5
2011-06-22 07:00:00,294.2
2011-06-22 08:00:00,430.7
2011-06-22 09:00:00,208.5
2011-06-22 10:00:00,130.8
2011-06-22 11:00:00,143.5
2011-06-22 12:00:00,171.4
2011-06-22 13:00:00,168.9
2011-06-22 14:00:00,180.9
2011-06-22 15:00:00,172.5
2011-06-22 16:00:00,271.8
2011-06-22 17:00:00,466.9
2011-06-22 18:00:00,470.7
2011-06-22 19:00:00,389.1
2011-06-22 20:00:00,269.3
2011-06-22 21:00:00,214.6
2011-06-22 22:00:00,158.2
2011-06-22 23:00:00,90.0
2011-06-23 00:00:00,31.7
2011-06-23 01:00:00,21.8
2011-06-23 02:00:00,13.1
2011-06-23 03:00:00,4.1
2011-06-23 04:00:00,5.2
2011-06-23 05:00:00,19.3
2011-06-23 06:00:00,122.3
2011-06-23 07:00:00,305.9
2011-06-23 08:00:00,428.0
2011-06-23 09:00:00,225.7
2011-06-23 10:00:00,131.4
2011-06-23 11:00:00,144.3
2011-06-23 12:00:00,201.3
2011-06-23 13:00:00,202.6
2011-06-23 14:00:00,182.1
2011-06-23 15:00:00,169.9
2011-06-23 16:00:00,296.9
2011-06-23 17:00:00,457.1
2011-06-23 18:00:00,464.4
2011-06-23 19:00:00,341.3
2011-06-23 20:00:00,281.9
2011-06-23 21:00:00,215.0
2011-06-23 22:00:00,163.7
2011-06-23 23:00:00,96.9
2011-06-24 00:00:00,37.4
2011-06-24 01:00:00,20.5
2011-06-24 02:00:00,8.4
2011-06-24 03:00:00,4.5
2011-06-24 04:00:00,4.4
2011-06-24 05:00:00,24.2
2011-06-24 06:00:00,110.7
2011-06-24 07:00:00,276.3
2011-06-24 08:00:00,433.5
2011-06-24 09:00:00,214.1
2011-06-24 10:00:00,122.1
2011-06-24 11:00:00,157.3
2011-06-24 12:00:00,193.9
2011-06-24 13:00:00,194.9
2011-06-24 14:00:00,210.0
2011-06-24 15:00:00,185.1
2011-06-24 16:00:00,304.5
2011-06-24 17:00:00,560.8
2011-06-24 18:00:00,510.2
2011-06-24 19:00:00,400.7
2011-06-24 20:00:00,272.1
2011-06-24 21:00:00,232.9
2011-06-24 22:00:00,173.3
2011-06-24 23:00:00,133.8
2011-06-25 00:00:00,121.3
2011-06-25 01:00:00,89.0
2011-06-25 02:00:00,78.4
2011-06-25 03:00:00,37.0
2011-06-25 04:00:00,11.0
2011-06-25 05:00:00,13.1
2011-06-25 06:00:00,29.7
2011-06-25 07:00:00,61.3
2011-06-25 08:00:00,143.7
2011-06-25 09:00:00,190.6
2011-06-25 10:00:00,308.6
2011-06-25 11:00:00,361.4
2011-06-25 12:00:00,418.6
2011-06-25 13:00:00,418.6
2011-06-25 14:00:00,395.1
2011-06-25 15:00:00,398.9
2011-06-25 16:00:00,378.0
2011-06-25 17:00:00,422.6
2011-06-25 18:00:00,397.3
2011-06-25 19:00:00,373.5
2011-06-25 20:00:00,278.1
2011-06-25 21:00:00,221.2
2011-06-25 22:00:00,186.1
2011-06-25 23:00:00,140.4
2011-06-26 00:00:00,102.4
2011-06-26 01:00:00,89.1
2011-06-26 02:00:00,72.0
2011-06-26 03:00:00,30.6
2011-06-26 04:00:00,10.8
2011-06-26 05:00:00,14.2
2011-06-26 06:00:00,47.6
2011-06-26 07:00:00,49.5
2011-06-26 08:00:00,115.5
2011-06-26 09:00:00,190.9
2011-06-26 10:00:00,298.3
2011-06-26 11:00:00,363.7
2011-06-26 12:00:00,407.6
2011-06-26 13:00:00,388.8
2011-06-26 14:00:00,405.9
2011-06-26 15:00:00,398.9
2011-06-26 16:00:00,408.4
2011-06-26 17:00:00,403.1
2011-06-26 18:00:00,370.4
2011-06-26 19:00:00,348.7
2011-06-26 20:00:00,246.3
2011-06-26 21:00:00,195.0
2011-06-26 22:00:00,173.1
2011-06-26 23:00:00,152.0
2011-06-27 00:00:00,62.9
2011-06-27 01:00:00,12.2
2011-06-27 02:00:00,12.4
2011-06-27 03:00:00,5.8
2011-06-27 04:00:00,6.0
2011-06-27 05:00:00,22.4
2011-06-27 06:00:00,115.9
2011-06-27 07:00:00,298.8
2011-06-27 08:00:00,420.6
2011-06-27 09:00:00,233.3
2011-06-27 10:00:00,133.1
2011-06-27 11:00:00,171.2
2011-06-27 12:00:00,214.6
2011-06-27 13:00:00,211.3
2011-06-27 14:00:00,197.7
2011-06-27 15:00:00,195.5
2011-06-27 16:00:00,290.5
2011-06-27 17:00:00,543.6
2011-06-27 18:00:00,456.1
2011-06-27 19:00:00,387.9
2011-06-27 20:00:00,274.8
2011-06-27 21:00:00,212.8
2011-06-27 22:00:00,133.1
2011-06-27 23:00:00,110.5
2011-06-28 00:00:00,38.9
2011-06-28 01:00:00,20.2
2011-06-28 02:00:00,8.1
2011-06-28 03:00:00,5.6
2011-06-28 04:00:00,4.9
2011-06-28 05:00:00,22.9
2011-06-28 06:00:00,110.7
2011-06-28 07:00:00,281.7
2011-06-28 08:00:00,431.7
2011-06-28 09:00:00,204.0
2011-06-28 10:00:00,122.5
2011-06-28 11:00:00,137.2
2011-06-28 12:00:00,166.6
2011-06-28 13:00:00,184.4
2011-06-28 14:00:00,159.6
2011-06-28 15:00:00,157.3
2011-06-28 16:00:00,240.0
2011-06-28 17:00:00,433.6
2011-06-28 18:00:00,364.6
2011-06-28 19:00:00,376.9
2011-06-28 20:00:00,259.6
2011-06-28 21:00:00,208.2
2011-06-28 22:00:00,148.6
2011-06-28 23:00:00,91.7
2011-06-29 00:00:00,34.5
2011-06-29 01:00:00,20.3
2011-06-29 02:00:00,10.4
2011-06-29 03:00:00,5.0
2011-06-29 04:00:00,5.0
2011-06-29 05:00:00,22.6
2011-06-29 06:00:00,111.2
2011-06-29 07:00:00,303.5
2011-06-29 08:00:00,475.5
2011-06-29 09:00:00,207.3
2011-06-29 10:00:00,126.4
2011-06-29 11:00:00,169.9
2011-06-29 12:00:00,195.8
2011-06-29 13:00:00,207.8
2011-06-29 14:00:00,201.0
2011-06-29 15:00:00,207.4
2011-06-29 16:00:00,311.9
2011-06-29 17:00:00,540.5
2011-06-29 18:00:00,517.9
2011-06-29 19:00:00,382.7
2011-06-29 20:00:00,268.8
2011-06-29 21:00:00,234.7
2011-06-29 22:00:00,187.3
2011-06-29 23:00:00,129.0
2011-06-30 00:00:00,54.7
2011-06-30 01:00:00,23.3
2011-06-30 02:00:00,10.3
2011-06-30 03:00:00,5.1
2011-06-30 04:00:00,6.1
2011-06-30 05:00:00,26.1
2011-06-30 06:00:00,119.6
2011-06-30 07:00:00,315.3
2011-06-30 08:00:00,478.4
2011-06-30 09:00:00,210.9
2011-06-30 10:00:00,143.9
2011-06-30 11:00:00,168.5
2011-06-30 12:00:00,191.6
2011-06-30 13:00:00,207.3
2011-06-30 14:00:00,209.9
2011-06-30 15:00:00,220.0
2011-06-30 16:00:00,309.3
2011-06-30 17:00:00,579.4
2011-06-30 18:00:00,535.9
2011-06-30 19:00:00,384.2
2011-06-30 20:00:00,270.9
2011-06-30 21:00:00,225.0
2011-06-30 22:00:00,187.3
2011-06-30 23:00:00,142.8
2011-07-20 00:00:00,38.1
2011-07-20 01:00:00,23.2
2011-07-20 02:00:00,8.6
2011-07-20 03:00:00,4.8
2011-07-20 04:00:00,6.4
2011-07-20 05:00:00,22.0
2011-07-20 06:00:00,113.9
2011-07-20 07:00:00,285.7
2011-07-20 08:00:00,436.0
2011-07-20 09:00:00,203.7
2011-07-20 10:00:00,118.0
2011-07-20 11:00:00,141.2
2011-07-20 12:00:00,164.5
2011-07-20 13:00:00,155.4
2011-07-20 14:00:00,155.1
2011-07-20 15:00:00,155.8
2011-07-20 16:00:00,268.8
2011-07-20 17:00:00,484.9
2011-07-20 18:00:00,490.3
2011-07-20 19:00:00,393.3
2011-07-20 20:00:00,300.3
2011-07-20 21:00:00,209.9
2011-07-20 22:00:00,144.6
2011-07-20 23:00:00,97.3
2011-07-21 00:00:00,39.2
2011-07-21 01:00:00,17.3
2011-07-21 02:00:00,8.8
2011-07-21 03:00:00,4.5
2011-07-21 04:00:00,4.6
2011-07-21 05:00:00,21.1
2011-07-21 06:00:00,119.5
2011-07-21 07:00:00,288.3
2011-07-21 08:00:00,431.0
2011-07-21 09:00:00,219.2
2011-07-21 10:00:00,135.8
2011-07-21 11:00:00,135.4
2011-07-21 12:00:00,153.5
2011-07-21 13:00:00,150.9
2011-07-21 14:00:00,148.0
2011-07-21 15:00:00,148.7
2011-07-21 16:00:00,223.2
2011-07-21 17:00:00,469.9
2011-07-21 18:00:00,452.1
2011-07-21 19:00:00,404.6
2011-07-21 20:00:00,260.3
2011-07-21 21:00:00,224.2
2011-07-21 22:00:00,148.5
2011-07-21 23:00:00,102.9
2011-07-22 00:00:00,54.7
2011-07-22 01:00:00,18.6
2011-07-22 02:00:00,9.0
2011-07-22 03:00:00,3.9
2011-07-22 04:00:00,5.7
2011-07-22 05:00:00,19.1
2011-07-22 06:00:00,117.8
2011-07-22 07:00:00,304.4
2011-07-22 08:00:00,461.9
2011-07-22 09:00:00,191.8
2011-07-22 10:00:00,117.7
2011-07-22 11:00:00,127.8
2011-07-22 12:00:00,132.2
2011-07-22 13:00:00,132.2
2011-07-22 14:00:00,131.8
2011-07-22 15:00:00,131.9
2011-07-22 16:00:00,239.6
2011-07-22 17:00:00,463.4
2011-07-22 18:00:00,459.9
2011-07-22 19:00:00,401.1
2011-07-22 20:00:00,267.6
2011-07-22 21:00:00,218.7
2011-07-22 22:00:00,181.6
2011-07-22 23:00:00,119.4
2011-07-23 00:00:00,109.7
2011-07-23 01:00:00,84.0
2011-07-23 02:00:00,75.9
2011-07-23 03:00:00,29.3
2011-07-23 04:00:00,10.9
2011-07-23 05:00:00,13.8
2011-07-23 06:00:00,33.0
2011-07-23 07:00:00,71.7
2011-07-23 08:00:00,137.3
2011-07-23 09:00:00,186.5
2011-07-23 10:00:00,308.6
2011-07-23 11:00:00,341.7
2011-07-23 12:00:00,363.7
